Sentence #,Word,POS,Tag
6182,compact,O,E-dv
6182,với,O,O
6183,mở,O,B-cm
6183,máy,O,B-dv
6183,giặt,O,E-dv
6183,để,O,O
6183,giặt,O,O
6183,giúp,O,O
6183,tôi,O,O
6183,máy,O,O
6183,giặt,O,O
6183,vào,O,O
6183,lúc,O,O
6183,6,O,B-ta
6183,giờ,O,I-ta
6183,51,O,I-ta
6183,phút,O,E-ta
6184,giảm,O,B-cm
6184,cho,O,O
6184,mình,O,O
6184,cái,O,O
6184,bóng,O,B-dv
6184,âm,O,I-dv
6184,trần,O,E-dv
6184,xuống,O,O
6184,nha,O,O
6185,tắt,O,B-cm
6185,giúp,O,O
6185,mình,O,O
6185,cái,O,O
6185,đèn,O,B-dv
6185,hắt,O,I-dv
6185,trần,O,E-dv
6185,ở,O,O
6185,dưới,O,O
6185,hầm,O,B-loc
6185,rượu,O,E-loc
6185,với,O,O
6186,em,O,O
6186,"ơi,",O,O
6186,bật,O,B-cm
6186,cái,O,O
6186,máy,O,B-dv
6186,hút,O,I-dv
6186,bụi,O,E-dv
6186,ngoài,O,O
6186,kia,O,O
6186,giúp,O,O
6186,anh,O,O
6186,cái,O,O
6187,đóng,O,B-cm
6187,vòi,O,B-dv
6187,nước,O,E-dv
6187,trong,O,O
6187,phòng,O,B-loc
6187,tắm,O,E-loc
6187,"đi,",O,O
6187,nước,O,O
6187,tràn,O,O
6187,ra,O,O
6187,rồi,O,O
6188,tăng,O,B-cm
6188,đèn,O,B-dv
6188,bàn,O,E-dv
6188,ở,O,O
6188,thư,O,B-loc
6188,viện,O,E-loc
6188,lên,O,O
6188,giúp,O,O
6188,tôi,O,O
6188,trợ,O,O
6188,lý,O,O
6188,ảo,O,O
6188,ơi,O,O
6189,kiểm,O,B-cm
6189,tra,O,E-cm
6189,cho,O,O
6189,mình,O,O
6189,cái,O,O
6189,đèn,O,B-dv
6189,treo,O,I-dv
6189,tường,O,E-dv
6189,ở,O,O
6189,trong,O,O
6189,wc,O,B-loc
6190,kiểm,O,B-cm
6190,tra,O,E-cm
6190,giúp,O,O
6190,mình,O,O
6190,cái,O,O
6190,đèn,O,B-dv
6190,compact,O,E-dv
6190,với,O,O
6191,trợ,O,O
6191,lí,O,O
6191,ảo,O,O
6191,"ơi,",O,O
6191,cái,O,O
6191,đèn,O,O
6191,có,O,O
6191,vấn,O,O
6191,đề,O,O
6191,rồi,O,O
6191,giúp,O,O
6191,tôi,O,O
6191,kiểm,O,B-cm
6191,tra,O,E-cm
6191,cái,O,O
6191,đèn,O,B-dv
6191,sợi,O,I-dv
6191,đốt,O,E-dv
6191,với,O,O
6192,giảm,O,B-cm
6192,cho,O,O
6192,mình,O,O
6192,cái,O,O
6192,quạt,O,B-dv
6192,hút,O,I-dv
6192,mùi,O,E-dv
6192,xuống,O,O
6192,4,O,B-tn
6193,mở,O,B-cm
6193,giúp,O,O
6193,tôi,O,O
6193,cái,O,O
6193,điều,O,B-dv
6193,hòa,O,E-dv
6193,ở,O,O
6193,tầng,O,B-loc
6193,hầm,O,E-loc
6194,bật,O,B-cm
6194,giúp,O,O
6194,tôi,O,O
6194,cái,O,O
6194,đèn,O,B-dv
6194,led,O,E-dv
6194,nhớ,O,O
6195,bật,O,B-cm
6195,cho,O,O
6195,mình,O,O
6195,cái,O,O
6195,máy,O,B-dv
6195,hút,O,I-dv
6195,bụi,O,E-dv
6196,mở,O,B-cm
6196,giúp,O,O
6196,mình,O,O
6196,cái,O,O
6196,mành,O,B-dv
6197,giảm,O,B-cm
6197,cho,O,O
6197,mình,O,O
6197,cái,O,O
6197,đèn,O,B-dv
6197,tường,O,E-dv
6197,đi,O,O
6197,64%,O,B-cv
6197,nhé,O,O
6198,bật,O,B-cm
6198,cái,O,O
6198,vòi,O,B-dv
6198,tưới,O,E-dv
6198,lên,O,O
6198,giúp,O,O
6198,anh,O,O
6198,cái,O,O
6199,trời,O,O
6199,tối,O,O
6199,rồi,O,O
6199,đấy,O,O
6199,bật,O,B-cm
6199,giúp,O,O
6199,tôi,O,O
6199,cái,O,O
6199,đèn,O,B-dv
6199,tranh,O,E-dv
6200,đóng,O,B-cm
6200,cho,O,O
6200,mình,O,O
6200,cái,O,O
6200,cửa,O,B-dv
6200,ở,O,O
6200,cổng,O,B-loc
6200,chính,O,E-loc
6200,nha,O,O
6201,có,O,O
6201,cái,O,O
6201,rèm,O,B-dv
6201,cửa,O,E-dv
6201,trong,O,O
6201,phòng,O,B-loc
6201,đợi,O,E-loc
6201,nhớ,O,O
6201,đóng,O,B-cm
6201,nó,O,O
6201,vào,O,O
6202,em,O,O
6202,mở,O,B-cm
6202,hộ,O,O
6202,anh,O,O
6202,cái,O,O
6202,máy,O,B-dv
6202,lạnh,O,E-dv
6202,trong,O,O
6202,nhà,O,B-loc
6202,bếp,O,E-loc
6202,nhé,O,O
6203,kiểm,O,B-cm
6203,tra,O,E-cm
6203,cái,O,O
6203,máy,O,B-dv
6203,in,O,E-dv
6203,hộ,O,O
6203,mình,O,O
6205,ở,O,O
6205,cầu,O,B-loc
6205,thang,O,E-loc
6205,khá,O,O
6205,là,O,O
6205,nóng,O,O
6205,"đấy,",O,O
6205,tăng,O,B-cm
6205,quạt,O,B-dv
6205,thông,O,I-dv
6205,gió,O,E-dv
6205,lên,O,O
6205,cho,O,O
6205,tôi,O,O
6206,kiểm,O,B-cm
6206,tra,O,E-cm
6206,lò,O,B-dv
6206,vi,O,I-dv
6206,sóng,O,E-dv
6206,cho,O,O
6206,mình,O,O
6206,cái,O,O
6207,tẹo,O,O
6207,tầm,O,O
6207,3,O,B-ta
6207,giờ,O,I-ta
6207,10,O,I-ta
6207,phút,O,E-ta
6207,thì,O,O
6207,tôi,O,O
6207,đi,O,O
6207,ngủ,O,O
6207,"nhớ,",O,O
6207,lúc,O,O
6207,đó,O,O
6207,thì,O,O
6207,bạn,O,O
6207,bật,O,B-cm
6207,cho,O,O
6207,tôi,O,O
6207,bóng,O,B-dv
6207,ngủ,O,E-dv
6208,bật,O,B-cm
6208,hộ,O,O
6208,mình,O,O
6208,cái,O,O
6208,bóng,O,B-dv
6208,ngủ,O,E-dv
6209,hãy,O,O
6209,kiểm,O,B-cm
6209,tra,O,E-cm
6209,tình,O,O
6209,trạng,O,O
6209,của,O,O
6209,cái,O,O
6209,bóng,O,B-dv
6209,âm,O,I-dv
6209,trần,O,E-dv
6210,bật,O,B-cm
6210,cho,O,O
6210,mình,O,O
6210,cái,O,O
6210,máy,O,B-dv
6210,hút,O,I-dv
6210,mùi,O,E-dv
6210,lên,O,O
6210,nha,O,O
6211,tăng,O,B-cm
6211,cho,O,O
6211,chị,O,O
6211,cái,O,O
6211,đèn,O,B-dv
6211,làm,O,I-dv
6211,việc,O,E-dv
6211,trong,O,O
6211,phòng,O,B-loc
6211,học,O,E-loc
6212,lạnh,O,O
6212,quá,O,O
6212,bật,O,B-cm
6212,bóng,O,B-dv
6212,sưởi,O,E-dv
6212,hộ,O,O
6212,mình,O,O
6213,đóng,O,B-cm
6213,hộ,O,O
6213,tôi,O,O
6213,mấy,O,O
6213,cái,O,O
6213,rèm,O,B-dv
6213,cửa,O,E-dv
6215,mở,O,B-cm
6215,cho,O,O
6215,mình,O,O
6215,cái,O,O
6215,loa,O,B-dv
6216,làm,O,O
6216,ơn,O,O
6216,hãy,O,O
6216,tăng,O,B-cm
6216,quạt,O,B-dv
6216,trần,O,E-dv
6216,thêm,O,O
6216,4,O,B-cv
6216,mức,O,O
6217,này,O,O
6217,trợ,O,O
6217,lí,O,O
6217,ảo,O,O
6217,vào,O,O
6217,lúc,O,O
6217,19,O,B-ta
6217,giờ,O,I-ta
6217,57,O,I-ta
6217,phút,O,E-ta
6217,kiểm,O,B-cm
6217,tra,O,E-cm
6217,giúp,O,O
6217,tôi,O,O
6217,cái,O,O
6217,đèn,O,B-dv
6217,tranh,O,E-dv
6217,ở,O,O
6217,nhà,O,B-loc
6217,giữ,O,I-loc
6217,đồ,O,I-loc
6217,trường,O,I-loc
6217,sa,O,E-loc
6218,ơ,O,O
6218,sao,O,O
6218,hôm,O,O
6218,nay,O,O
6218,đồng,O,B-dv
6218,hồ,O,E-dv
6218,chạy,O,O
6218,chậm,O,O
6218,thế,O,O
6218,"nhỉ,",O,O
6218,trợ,O,O
6218,lý,O,O
6218,"ơi,",O,O
6218,kiểm,O,B-cm
6218,tra,O,E-cm
6218,giúp,O,O
6218,chị,O,O
6218,cái,O,O
6218,đồng,O,O
6218,hồ,O,O
6218,với,O,O
6219,kiểm,O,B-cm
6219,tra,O,E-cm
6219,giúp,O,O
6219,mình,O,O
6219,cái,O,O
6219,đèn,O,B-dv
6219,hắt,O,I-dv
6219,tường,O,E-dv
6219,với,O,O
6220,em,O,O
6220,"ơi,",O,O
6220,mở,O,B-cm
6220,cho,O,O
6220,anh,O,O
6220,cái,O,O
6220,tủ,O,B-dv
6220,lạnh,O,E-dv
6220,với,O,O
6221,trợ,O,O
6221,lí,O,O
6221,ảo,O,O
6221,trời,O,O
6221,tối,O,O
6221,rồi,O,O
6221,đấy,O,O
6221,bật,O,B-cm
6221,bóng,O,B-dv
6221,tròn,O,E-dv
6221,giúp,O,O
6221,tôi,O,O
6222,cái,O,O
6222,đèn,O,B-dv
6222,compact,O,E-dv
6222,ở,O,O
6222,ngoài,O,O
6222,hè,O,B-loc
6222,"ý,",O,O
6222,giảm,O,B-cm
6222,cho,O,O
6222,mình,O,O
6222,xuống,O,O
6222,với,O,O
6222,nhé,O,O
6223,trời,O,O
6223,nắng,O,O
6223,"quá,",O,O
6223,đóng,O,B-cm
6223,cho,O,O
6223,anh,O,O
6223,cái,O,O
6223,cửa,O,B-dv
6223,cuốn,O,E-dv
6223,ở,O,O
6223,trong,O,O
6223,phòng,O,B-loc
6223,khách,O,E-loc
6224,tắt,O,B-cm
6224,giùm,O,O
6224,mình,O,O
6224,cái,O,O
6224,máy,O,B-dv
6224,in,O,E-dv
6225,hãy,O,O
6225,bật,O,B-cm
6225,đèn,O,B-dv
6225,cây,O,E-dv
6225,ngoài,O,O
6225,hành,O,B-loc
6225,lang,O,E-loc
6225,lên,O,O
6226,anh,O,O
6226,tắm,O,O
6226,xong,O,O
6226,"rồi,",O,O
6226,đóng,O,B-cm
6226,giúp,O,O
6226,anh,O,O
6226,cái,O,O
6226,van,O,B-dv
6226,nước,O,E-dv
6226,ở,O,O
6226,trong,O,O
6226,nhà,O,B-loc
6226,tắm,O,E-loc
6226,với,O,O
6227,đóng,O,B-cm
6227,cho,O,O
6227,mình,O,O
6227,cái,O,O
6227,vòi,O,B-dv
6227,nước,O,E-dv
6227,trong,O,O
6227,phòng,O,B-loc
6227,tắm,O,E-loc
6228,tôi,O,O
6228,không,O,O
6228,cần,O,O
6228,dùng,O,O
6228,bóng,O,B-dv
6228,chùm,O,E-dv
6228,"nữa,",O,O
6228,tắt,O,B-cm
6228,giúp,O,O
6228,tôi,O,O
6228,đi,O,O
6229,kiểm,O,B-cm
6229,tra,O,E-cm
6229,giúp,O,O
6229,tôi,O,O
6229,mấy,O,O
6229,cái,O,O
6229,đèn,O,B-dv
6229,tường,O,E-dv
6230,bên,O,O
6230,ngoài,O,O
6230,có,O,O
6230,vấn,O,O
6230,đề,O,O
6230,rồi,O,O
6230,"đấy,",O,O
6230,kiểm,O,B-cm
6230,tra,O,E-cm
6230,cái,O,O
6230,đèn,O,B-dv
6230,hắt,O,I-dv
6230,tường,O,E-dv
6230,đi,O,O
6230,ở,O,O
6230,hè,O,B-loc
6230,ý,O,O
6231,tăng,O,B-cm
6231,cho,O,O
6231,mình,O,O
6231,cái,O,O
6231,bóng,O,B-dv
6231,tuýp,O,E-dv
6231,lên,O,O
6231,mức,O,O
6231,78%,O,B-tn
6231,nha,O,O
6232,cái,O,O
6232,bóng,O,B-dv
6232,compact,O,E-dv
6232,"ý,",O,O
6232,giảm,O,B-cm
6232,cho,O,O
6232,mình,O,O
6232,xuống,O,O
6232,59%,O,B-tn
6232,nhé,O,O
6233,giảm,O,B-cm
6233,giúp,O,O
6233,mình,O,O
6233,cái,O,O
6233,đèn,O,B-dv
6233,chùm,O,E-dv
6233,ở,O,O
6233,nhà,O,B-loc
6233,giữ,O,I-loc
6233,đồ,O,I-loc
6233,của,O,I-loc
6233,vy,O,E-loc
6233,với,O,O
6234,đóng,O,B-cm
6234,hộ,O,O
6234,tôi,O,O
6234,cái,O,O
6234,rèm,O,B-dv
6234,trong,O,O
6234,phòng,O,B-loc
6234,ngủ,O,E-loc
6235,bạn,O,O
6235,ơi,O,O
6235,giảm,O,B-cm
6235,cho,O,O
6235,mình,O,O
6235,cái,O,O
6235,đèn,O,B-dv
6235,cổng,O,E-dv
6235,đi,O,O
6235,2%,O,B-cv
6235,nhé,O,O
6236,em,O,O
6236,đóng,O,B-cm
6236,hộ,O,O
6236,anh,O,O
6236,cái,O,O
6236,cửa,O,B-dv
6236,cuốn,O,E-dv
6236,nhé,O,O
6237,làm,O,O
6237,ơn,O,O
6237,hãy,O,O
6237,đóng,O,B-cm
6237,cửa,O,B-dv
6237,cuốn,O,E-dv
6237,lại,O,O
6238,tắt,O,B-cm
6238,giùm,O,O
6238,anh,O,O
6238,cái,O,O
6238,bóng,O,B-dv
6238,chùm,O,E-dv
6238,với,O,O
6239,tắt,O,B-cm
6239,giùm,O,O
6239,mình,O,O
6239,cái,O,O
6239,bóng,O,B-dv
6239,chùm,O,E-dv
6239,với,O,O
6240,nóng,O,O
6240,"quá,",O,O
6240,mở,O,B-cm
6240,cho,O,O
6240,mình,O,O
6240,cái,O,O
6240,máy,O,B-dv
6240,lạnh,O,E-dv
6240,lên,O,O
6240,đi,O,O
6240,bạn,O,O
6241,em,O,O
6241,bật,O,B-cm
6241,hộ,O,O
6241,anh,O,O
6241,cái,O,O
6241,đèn,O,B-dv
6241,thả,O,E-dv
6241,ở,O,O
6241,phòng,O,B-loc
6241,giặt,O,I-loc
6241,là,O,I-loc
6241,số,O,I-loc
6241,5,O,E-loc
6241,với,O,O
6242,đóng,O,B-cm
6242,cho,O,O
6242,mình,O,O
6242,cái,O,O
6242,van,O,B-dv
6242,tưới,O,E-dv
6242,với,O,O
6243,mở,O,B-cm
6243,giúp,O,O
6243,anh,O,O
6243,cái,O,O
6243,điều,O,B-dv
6243,hòa,O,E-dv
6243,dưới,O,O
6243,tầng,O,B-loc
6243,hầm,O,E-loc
6243,với,O,O
6244,bạn,O,O
6244,"ơi,",O,O
6244,kiểm,O,B-cm
6244,tra,O,E-cm
6244,cho,O,O
6244,mình,O,O
6244,cái,O,O
6244,đèn,O,B-dv
6244,ốp,O,I-dv
6244,tường,O,E-dv
6244,nha,O,O
6245,mở,O,B-cm
6245,cho,O,O
6245,mình,O,O
6245,cái,O,O
6245,màn,O,B-dv
6245,cửa,O,E-dv
6246,ê,O,O
6246,bật,O,B-cm
6246,cái,O,O
6246,bóng,O,B-dv
6246,chùm,O,E-dv
6246,đê,O,O
6247,em,O,O
6247,ơi,O,O
6247,giảm,O,B-cm
6247,cho,O,O
6247,anh,O,O
6247,cái,O,O
6247,đèn,O,B-dv
6247,tuýp,O,E-dv
6247,xuống,O,O
6247,thành,O,O
6247,65%,O,B-tn
6247,"nhớ,",O,O
6247,bây,O,O
6247,giờ,O,O
6247,hơi,O,O
6247,sáng,O,O
6247,quá,O,O
6248,mở,O,B-cm
6248,cho,O,O
6248,tôi,O,O
6248,cái,O,O
6248,máy,O,B-dv
6248,lạnh,O,E-dv
6249,mở,O,B-cm
6249,giúp,O,O
6249,anh,O,O
6249,cái,O,O
6249,máy,O,B-dv
6249,giặt,O,E-dv
6249,ở,O,O
6249,phòng,O,B-loc
6249,tắm,O,I-loc
6249,xông,O,I-loc
6249,hơi,O,I-loc
6249,bên,O,I-loc
6249,phải,O,E-loc
6249,nhé,O,O
6250,hãy,O,O
6250,tắt,O,B-cm
6250,lò,O,B-dv
6250,vi,O,I-dv
6250,sóng,O,E-dv
6250,trong,O,O
6250,18,O,B-dr
6250,tiếng,O,I-dr
6250,7,O,I-dr
6250,phút,O,E-dr
6251,bây,O,O
6251,giờ,O,O
6251,chắc,O,O
6251,nó,O,O
6251,sắp,O,O
6251,tráng,O,O
6251,bát,O,O
6251,xong,O,O
6251,"rồi,",O,O
6251,một,O,O
6251,chút,O,O
6251,nữa,O,O
6251,em,O,O
6251,tắt,O,B-cm
6251,giúp,O,O
6251,chị,O,O
6251,cái,O,O
6251,máy,O,B-dv
6251,rửa,O,I-dv
6251,bát,O,E-dv
6251,đi,O,O
6251,"nhá,",O,O
6251,trợ,O,O
6251,lý,O,O
6251,nhá,O,O
6252,chói,O,O
6252,quá,O,O
6252,"à,",O,O
6252,đóng,O,B-cm
6252,cho,O,O
6252,mình,O,O
6252,cái,O,O
6252,rèm,O,B-dv
6252,"nha,",O,O
6252,mình,O,O
6252,đang,O,O
6252,ở,O,O
6252,trong,O,O
6252,phòng,O,B-loc
6252,ngủ,O,E-loc
6252,á,O,O
6253,em,O,O
6253,bật,O,B-cm
6253,hộ,O,O
6253,anh,O,O
6253,cái,O,O
6253,máy,O,B-dv
6253,hút,O,I-dv
6253,mùi,O,E-dv
6253,ở,O,O
6253,hầm,O,B-loc
6253,rượu,O,E-loc
6253,nhé,O,O
6254,hãy,O,O
6254,kiểm,O,B-cm
6254,tra,O,E-cm
6254,tình,O,O
6254,trạng,O,O
6254,của,O,O
6254,cái,O,O
6254,bóng,O,B-dv
6254,đứng,O,E-dv
6254,ở,O,O
6254,ban,O,B-loc
6254,công,O,I-loc
6254,số,O,I-loc
6254,3,O,E-loc
6255,kiểm,O,B-cm
6255,tra,O,E-cm
6255,cho,O,O
6255,mình,O,O
6255,cái,O,O
6255,bóng,O,B-dv
6255,đứng,O,E-dv
6255,lúc,O,O
6255,17,O,B-ta
6255,giờ,O,E-ta
6256,em,O,O
6256,ơi,O,O
6256,bật,O,B-cm
6256,cho,O,O
6256,anh,O,O
6256,cái,O,O
6256,đèn,O,B-dv
6256,tranh,O,E-dv
6256,đi,O,O
6257,tăng,O,B-cm
6257,độ,O,O
6257,sáng,O,O
6257,mấy,O,O
6257,cái,O,O
6257,bóng,O,B-dv
6257,đứng,O,E-dv
6257,ở,O,O
6257,trên,O,O
6257,sân,O,B-loc
6257,thượng,O,E-loc
6257,lên,O,O
6258,tắt,O,B-cm
6258,cho,O,O
6258,mình,O,O
6258,cái,O,O
6258,đèn,O,B-dv
6258,cây,O,E-dv
6258,đi,O,O
6258,bạn,O,O
6258,ơi,O,O
6259,bật,O,B-cm
6259,giúp,O,O
6259,mình,O,O
6259,cái,O,O
6259,van,O,B-dv
6259,tưới,O,E-dv
6260,trợ,O,O
6260,lý,O,O
6260,ơi,O,O
6260,tăng,O,B-cm
6260,giúp,O,O
6260,chị,O,O
6260,cái,O,O
6260,bóng,O,B-dv
6260,làm,O,I-dv
6260,việc,O,E-dv
6260,lên,O,O
6260,đi,O,O
6261,làm,O,O
6261,ơn,O,O
6261,hãy,O,O
6261,đóng,O,B-cm
6261,cửa,O,B-dv
6261,cuốn,O,E-dv
6261,ở,O,O
6261,cổng,O,B-loc
6261,chính,O,E-loc
6261,lại,O,O
6262,đóng,O,B-cm
6262,cho,O,O
6262,tôi,O,O
6262,cái,O,O
6262,van,O,B-dv
6262,nước,O,E-dv
6262,ở,O,O
6262,trong,O,O
6262,nhà,O,B-loc
6262,tắm,O,E-loc
6263,đóng,O,B-cm
6263,giúp,O,O
6263,anh,O,O
6263,cái,O,O
6263,cửa,O,B-dv
6263,cuốn,O,E-dv
6263,ở,O,O
6263,phòng,O,B-loc
6263,khách,O,E-loc
6263,cái,O,O
6263,em,O,O
6263,ơi,O,O
6264,trong,O,O
6264,phòng,O,B-loc
6264,giặt,O,I-loc
6264,là,O,I-loc
6264,số,O,I-loc
6264,5,O,E-loc
6264,có,O,O
6264,cái,O,O
6264,đèn,O,B-dv
6264,thả,O,E-dv
6264,"ấy,",O,O
6264,bật,O,B-cm
6264,lên,O,O
6264,hộ,O,O
6264,anh,O,O
6264,nhá,O,O
6265,làm,O,O
6265,ơn,O,O
6265,hãy,O,O
6265,tắt,O,B-cm
6265,tủ,O,B-dv
6265,lạnh,O,E-dv
6265,đi,O,O
6266,đóng,O,B-cm
6266,giúp,O,O
6266,mình,O,O
6266,cái,O,O
6266,van,O,B-dv
6266,nước,O,E-dv
6266,vào,O,O
6266,18,O,B-ta
6266,giờ,O,I-ta
6266,28,O,I-ta
6266,phút,O,E-ta
6266,với,O,O
6267,hãy,O,O
6267,tăng,O,B-cm
6267,độ,O,O
6267,sáng,O,O
6267,của,O,O
6267,cái,O,O
6267,đèn,O,B-dv
6267,thả,O,E-dv
6267,lên,O,O
6267,thêm,O,O
6267,6%,O,B-cv
6267,trong,O,O
6267,2,O,B-dr
6267,tiếng,O,I-dr
6267,56,O,I-dr
6267,phút,O,E-dr
6268,cái,O,O
6268,đồng,O,B-dv
6268,hồ,O,E-dv
6268,ở,O,O
6268,phòng,O,B-loc
6268,chính,O,E-loc
6268,hình,O,O
6268,như,O,O
6268,hết,O,O
6268,pin,O,O
6268,em,O,O
6268,kiểm,O,B-cm
6268,tra,O,E-cm
6268,giúp,O,O
6268,anh,O,O
6268,nhé,O,O
6270,mở,O,B-cm
6270,hộ,O,O
6270,anh,O,O
6270,cái,O,O
6270,camera,O,B-dv
6270,lên,O,O
6270,để,O,O
6270,theo,O,O
6270,dõi,O,O
6270,nhà,O,O
6270,với,O,O
6270,nhá,O,O
6271,tắt,O,B-cm
6271,cho,O,O
6271,mình,O,O
6271,cái,O,O
6271,đèn,O,B-dv
6271,sưởi,O,E-dv
6271,vào,O,O
6271,lúc,O,O
6271,10,O,B-ta
6271,giờ,O,I-ta
6271,3,O,I-ta
6271,phút,O,E-ta
6272,tầm,O,O
6272,6,O,B-ta
6272,giờ,O,I-ta
6272,13,O,I-ta
6272,phút,O,E-ta
6272,thì,O,O
6272,đóng,O,B-cm
6272,cho,O,O
6272,mình,O,O
6272,cái,O,O
6272,van,O,B-dv
6272,tưới,O,E-dv
6272,nha,O,O
6273,tăng,O,B-cm
6273,giúp,O,O
6273,mình,O,O
6273,cái,O,O
6273,bóng,O,B-dv
6273,làm,O,I-dv
6273,việc,O,E-dv
6273,lên,O,O
6273,71%,O,B-tn
6273,"nhé,",O,O
6273,chắc,O,O
6273,là,O,O
6273,trong,O,O
6273,26,O,B-dr
6273,phút,O,E-dr
6273,đi,O,O
6274,đóng,O,B-cm
6274,giúp,O,O
6274,tôi,O,O
6274,mấy,O,O
6274,cái,O,O
6274,rèm,O,B-dv
6274,ở,O,O
6274,cửa,O,O
6274,sổ,O,O
6274,trong,O,O
6274,phòng,O,B-loc
6274,ngủ,O,E-loc
6274,với,O,O
6275,đóng,O,B-cm
6275,giúp,O,O
6275,mình,O,O
6275,cái,O,O
6275,van,O,B-dv
6275,nước,O,E-dv
6275,ở,O,O
6275,phòng,O,B-loc
6275,vệ,O,I-loc
6275,sinh,O,I-loc
6275,số,O,I-loc
6275,9,O,E-loc
6275,với,O,O
6276,phòng,O,O
6276,bếp,O,O
6276,tự,O,O
6276,dưng,O,O
6276,bị,O,O
6276,mất,O,O
6276,"điện,",O,O
6276,bạn,O,O
6276,kiểm,O,B-cm
6276,tra,O,E-cm
6276,hộ,O,O
6276,mình,O,O
6276,cái,O,O
6276,đèn,O,B-dv
6276,sợi,O,I-dv
6276,đốt,O,E-dv
6276,trong,O,O
6276,phòng,O,O
6276,bếp,O,O
6276,nha,O,O
6277,bạn,O,O
6277,ơi,O,O
6277,bật,O,B-cm
6277,cho,O,O
6277,mình,O,O
6277,cái,O,O
6277,lò,O,B-dv
6277,sưởi,O,E-dv
6277,lên,O,O
6277,23,O,B-tn
6277,độ,O,I-tn
6277,c,O,E-tn
6277,"đi,",O,O
6277,hom,O,O
6277,nay,O,O
6277,lạnh,O,O
6277,quá,O,O
6278,làm,O,O
6278,ơn,O,O
6278,hãy,O,O
6278,tăng,O,B-cm
6278,đèn,O,B-dv
6278,trụ,O,I-dv
6278,cổng,O,E-dv
6278,lên,O,O
6278,11%,O,B-tn
6279,nước,O,O
6279,sắp,O,O
6279,tràn,O,O
6279,hết,O,O
6279,ra,O,O
6279,"rồi,",O,O
6279,đóng,O,B-cm
6279,cái,O,O
6279,vòi,O,B-dv
6279,tưới,O,E-dv
6279,đê,O,O
6280,tắt,O,B-cm
6280,giúp,O,O
6280,mình,O,O
6280,cái,O,O
6280,đèn,O,B-dv
6280,ngủ,O,E-dv
6280,với,O,O
6281,kiểm,O,B-cm
6281,tra,O,E-cm
6281,cho,O,O
6281,mình,O,O
6281,đèn,O,B-dv
6281,thả,O,E-dv
6282,bạn,O,O
6282,ơi,O,O
6282,mở,O,B-cm
6282,hộ,O,O
6282,mình,O,O
6282,cái,O,O
6282,máy,O,B-dv
6282,lạnh,O,E-dv
6282,dưới,O,O
6282,nhà,O,B-loc
6282,bếp,O,E-loc
6282,được,O,O
6282,không,O,O
6283,làm,O,O
6283,ơn,O,O
6283,hãy,O,O
6283,bật,O,B-cm
6283,điện,O,B-dv
6283,lên,O,O
6284,em,O,O
6284,ơi,O,O
6284,bật,O,B-cm
6284,điện,O,B-dv
6284,ở,O,O
6284,ngoài,O,O
6284,sân,O,B-loc
6284,trước,O,E-loc
6284,lên,O,O
6284,cho,O,O
6284,anh,O,O
6285,sáng,O,O
6285,trưng,O,O
6285,thế,O,O
6285,"này,",O,O
6285,tắt,O,B-cm
6285,cái,O,O
6285,bóng,O,B-dv
6285,tròn,O,E-dv
6285,đê,O,O
6286,tăng,O,B-cm
6286,hộ,O,O
6286,tôi,O,O
6286,độ,O,O
6286,sáng,O,O
6286,của,O,O
6286,bóng,O,B-dv
6286,làm,O,I-dv
6286,việc,O,E-dv
6286,lên,O,O
6286,nhá,O,O
6287,kiểm,O,B-cm
6287,tra,O,E-cm
6287,giúp,O,O
6287,anh,O,O
6287,cái,O,O
6287,đèn,O,B-dv
6287,với,O,O
6287,nhé,O,O
6288,mở,O,B-cm
6288,giúp,O,O
6288,anh,O,O
6288,cái,O,O
6288,mành,O,B-dv
6288,cuốn,O,E-dv
6288,cái,O,O
6289,làm,O,O
6289,ơn,O,O
6289,hãy,O,O
6289,giảm,O,B-cm
6289,quạt,O,B-dv
6289,thông,O,I-dv
6289,gió,O,E-dv
6289,xuống,O,O
6289,3,O,B-cv
6289,mức,O,O
6290,tầm,O,O
6290,19,O,B-ta
6290,giờ,O,I-ta
6290,57,O,I-ta
6290,phút,O,E-ta
6290,thì,O,O
6290,kiểm,O,B-cm
6290,tra,O,E-cm
6290,cho,O,O
6290,mình,O,O
6290,cái,O,O
6290,đèn,O,B-dv
6290,tranh,O,E-dv
6290,"nha,",O,O
6290,mình,O,O
6290,thấy,O,O
6290,hình,O,O
6290,như,O,O
6290,nó,O,O
6290,bị,O,O
6290,hỏng,O,O
6290,á,O,O
6291,đóng,O,B-cm
6291,cho,O,O
6291,mình,O,O
6291,rèm,O,B-dv
6291,cửa,O,E-dv
6292,cái,O,O
6292,máy,O,B-dv
6292,mát,O,I-dv
6292,xa,O,E-dv
6292,ở,O,O
6292,phòng,O,B-loc
6292,chung,O,E-loc
6292,hình,O,O
6292,như,O,O
6292,không,O,O
6292,hoạt,O,O
6292,động,O,O
6292,em,O,O
6292,kiểm,O,B-cm
6292,tra,O,E-cm
6292,giúp,O,O
6292,anh,O,O
6292,nhé,O,O
6293,kiểm,O,B-cm
6293,tra,O,E-cm
6293,giúp,O,O
6293,anh,O,O
6293,cái,O,O
6293,vòi,O,B-dv
6293,hoa,O,I-dv
6293,sen,O,E-dv
6293,đi,O,O
6293,em,O,O
6294,ok,O,O
6294,phòng,O,O
6294,hết,O,O
6294,mùi,O,O
